email_address,email_type,email_perm, email_freq
haileymcdonald@example.org,Other,Opt-In,21
davidprice@hotmail.com,Personal,Opt-In,1
eholland@castro-wong.info,Work,Opt-Out,7
carsonkathy@example.net,Other,Opt-In,21
blackdenise@example.com,Other,Unkown,14
yjones@gmail.com,Personal,Unkown,21
xmckay@hotmail.com,Home,Unkown,1
ymcfarland@williams.com,Work,Opt-Out,14
derrickayers@yahoo.com,Personal,Unkown,1
kevindavis@hotmail.com,Home,Opt-Out,21
laurie31@castro-gonzalez.com,Work,Opt-In,14
fulleralexander@example.net,Other,Opt-Out,21
igomez@hernandez.com,Work,Opt-Out,14
ymoore@mclaughlin.com,Work,Opt-Out,30
kjohnson@gonzalez.info,Work,Opt-Out,21
timothy19@example.com,Unknown,Opt-Out,14
smithchristine@hotmail.com,Personal,Opt-In,1
harrisvalerie@example.net,Unknown,Opt-Out,21
irice@example.net,Other,Opt-In,21
beckdylan@yahoo.com,Personal,Unkown,14
tricia24@example.com,Other,Opt-In,14
debra93@example.net,Unknown,Opt-In,21
francisco58@navarro.com,Work,Opt-Out,7
hgriffith@mejia-henson.biz,Work,Opt-Out,21
tonya26@example.net,Unknown,Unkown,21
robertwright@gmail.com,Home,Opt-In,7
lcox@gonzalez-holloway.info,Work,Opt-Out,30
nathannoble@clark-wilson.net,Work,Opt-Out,30
david28@rodriguez.com,Work,Opt-In,14
holmesmark@hotmail.com,Home,Opt-Out,21
wcox@example.org,Other,Opt-In,21
susanfletcher@yahoo.com,Personal,Unkown,14
whoffman@graham-mccoy.org,Home,Opt-Out,21
xbrown@example.org,Unknown,Opt-In,21
phillipschneider@gmail.com,Personal,Unkown,14
lisaprince@hotmail.com,Home,Unkown,7
billyclark@jacobson.com,Home,Unkown,7
millercrystal@yahoo.com,Personal,Opt-Out,21
rachel26@gmail.com,Home,Opt-In,1
hullloretta@brown.com,Work,Opt-Out,30
hpatel@example.net,Unknown,Opt-In,21
asmith@example.net,Unknown,Opt-In,21
christopher32@example.com,Unknown,Unkown,14
nmiller@example.org,Unknown,Unkown,21
parsonsbreanna@wallace-pratt.com,Work,Opt-In,30
matthewpierce@example.org,Unknown,Opt-Out,14
marygarcia@gmail.com,Personal,Opt-In,1
fmeyer@example.net,Unknown,Opt-In,21
kaylanelson@hotmail.com,Personal,Unkown,1
danielvasquez@example.com,Other,Unkown,21
gilbertnicole@mendoza.org,Work,Opt-Out,14
trancarl@hudson-jones.com,Work,Opt-In,21
tjones@example.net,Unknown,Opt-In,21
briansmith@yahoo.com,Personal,Opt-In,1
robert84@hotmail.com,Personal,Opt-In,7
whiteheadmary@example.org,Other,Opt-Out,14
danielmann@example.org,Other,Unkown,14
ryan13@barrett.biz,Work,Opt-Out,14
hayesbrian@example.net,Unknown,Opt-In,14
jermainesimpson@example.org,Unknown,Unkown,14
stewartmichael@example.org,Unknown,Opt-In,14
huntcharles@hill.biz,Home,Unkown,14
smithellen@example.org,Other,Unkown,21
clarkedeanna@example.com,Other,Unkown,21
jdalton@goodwin-thompson.com,Work,Opt-In,7
dfritz@wilcox.net,Home,Opt-In,14
thompsonsarah@example.net,Unknown,Unkown,21
rfritz@yahoo.com,Home,Opt-Out,14
ramirezlucas@example.net,Unknown,Unkown,14
marcusharper@yahoo.com,Personal,Opt-In,7
vpayne@example.net,Other,Opt-In,14
jasonespinoza@vega-martin.info,Home,Unkown,1
amandahicks@gmail.com,Personal,Unkown,21
troypotts@gmail.com,Personal,Unkown,1
gary89@rogers.com,Home,Unkown,7
amy90@gmail.com,Home,Opt-In,7
carrillotasha@example.net,Unknown,Opt-In,21
christopher80@calderon.com,Home,Opt-Out,7
nmullins@jones-moody.org,Work,Opt-Out,30
pmorris@example.org,Unknown,Opt-In,21
bdickson@gmail.com,Home,Opt-In,7
amanda54@yahoo.com,Personal,Opt-In,14
anna79@example.net,Unknown,Opt-In,21
omarluna@yahoo.com,Home,Unkown,21
lindavazquez@example.com,Unknown,Opt-In,14
martinderrick@example.com,Other,Opt-In,14
hpacheco@example.net,Unknown,Unkown,21
michelletaylor@yahoo.com,Personal,Opt-Out,14
jacquelinebarnett@example.net,Unknown,Opt-In,21
darlene63@smith.com,Home,Opt-In,21
ianstevenson@example.net,Other,Opt-In,14
christineellis@gmail.com,Home,Opt-In,14
younglaura@example.net,Other,Opt-In,14
martinezdouglas@example.net,Other,Opt-In,21
stephensclifford@collins.info,Work,Opt-In,14
doyledanielle@example.org,Unknown,Unkown,14
megan41@hotmail.com,Personal,Opt-Out,1
autumnmedina@example.com,Unknown,Opt-In,14
bshah@yahoo.com,Personal,Unkown,14
ilucas@example.com,Unknown,Opt-In,21
edwardbeard@odom-knight.com,Home,Opt-In,14
millerkathryn@gmail.com,Personal,Opt-In,14
wilsonbrian@yahoo.com,Personal,Opt-In,7
brittanymoore@james-guzman.com,Work,Opt-In,14
lucasmaria@johnson-davis.net,Work,Opt-Out,7
paulmurphy@johnson.com,Work,Opt-In,7
maypaul@burton-burns.com,Work,Opt-Out,21
sheilaporter@burke.com,Home,Opt-In,1
roberthoward@yahoo.com,Personal,Opt-In,21
jillwashington@example.org,Unknown,Opt-Out,21
sklein@example.org,Other,Opt-Out,14
karenmartinez@example.com,Unknown,Opt-In,14
hford@yahoo.com,Personal,Unkown,14
bgaines@example.org,Unknown,Opt-Out,14
martinezemily@example.org,Other,Unkown,21
nherrera@example.org,Other,Opt-In,14
copelandmelissa@bauer.com,Home,Opt-In,1
ykerr@example.net,Other,Opt-In,14
yramos@example.org,Unknown,Unkown,14
gloveranthony@bush-powell.com,Work,Opt-Out,21
jenniferwoods@gmail.com,Personal,Opt-In,21
dylanmosley@example.org,Other,Opt-In,21
matthew77@mitchell-ward.com,Work,Opt-In,14
russell77@dillon.com,Home,Opt-Out,1
patricia09@example.org,Unknown,Unkown,21
awest@hughes.com,Work,Opt-In,21
nmiller@price.com,Work,Opt-In,7
ayalarichard@barnes-bartlett.biz,Home,Unkown,7
marywerner@example.com,Unknown,Unkown,14
michelleclark@williams-smith.com,Home,Opt-In,1
daniel68@reyes.com,Home,Unkown,1
juan06@howell.com,Work,Opt-In,21
claudia90@example.org,Other,Unkown,21
sdaniels@taylor-rogers.com,Work,Opt-Out,30
burnsbarbara@example.org,Other,Unkown,21
danielle16@example.net,Other,Opt-In,21
pmora@yahoo.com,Personal,Unkown,21
mary08@gmail.com,Personal,Opt-In,1
rachel64@schaefer-nixon.info,Work,Opt-In,14
coxchristina@yahoo.com,Personal,Opt-Out,21
kenneth46@example.com,Other,Opt-In,14
daniel40@yahoo.com,Personal,Unkown,1
frank47@example.net,Other,Opt-In,21
mcdanieldean@yahoo.com,Personal,Opt-In,1
tylerhall@yahoo.com,Home,Opt-Out,1
clineraymond@yahoo.com,Home,Opt-Out,14
mortonvalerie@example.com,Other,Opt-Out,14
karenrasmussen@curtis-adams.info,Home,Opt-In,14
ufitzpatrick@yahoo.com,Personal,Opt-Out,14
megan60@powers.biz,Work,Opt-In,21
proctorbrittany@example.com,Unknown,Opt-In,21
becky75@example.com,Other,Opt-In,21
holtjoyce@example.com,Other,Opt-In,21
brycejennings@gmail.com,Personal,Opt-In,14
ryanjohnson@hotmail.com,Personal,Opt-In,7
dianegrant@example.org,Other,Opt-In,21
denisefrancis@example.com,Other,Unkown,21
christopher26@example.net,Unknown,Opt-In,14
xwalters@example.org,Unknown,Opt-In,14
darren10@harvey.com,Work,Opt-In,30
kimberlywilliamson@wilson.com,Work,Opt-In,7
taracarrillo@sanchez-sanders.com,Work,Opt-Out,14
aarondavid@example.org,Other,Opt-Out,21
allisonstone@gmail.com,Personal,Opt-In,1
xwhitney@moreno-adams.net,Work,Opt-Out,14
jennifercampbell@example.org,Unknown,Unkown,21
burtonmarc@example.net,Other,Unkown,21
guy84@fisher.info,Home,Opt-Out,14
cfields@lane-walter.com,Work,Opt-Out,7
autumnjacobs@example.org,Other,Opt-In,21
sara64@strong.com,Home,Unkown,14
lmartinez@hickman.com,Home,Opt-In,14
steinrobert@example.com,Unknown,Opt-Out,14
kelly82@example.net,Unknown,Opt-Out,21
anna36@example.com,Other,Opt-In,14
hconway@example.org,Other,Opt-Out,21
mark18@example.net,Unknown,Opt-In,14
thebert@hotmail.com,Home,Opt-Out,7
brent57@hotmail.com,Personal,Opt-In,1
nicholasfisher@example.net,Other,Opt-In,21
colemanchristine@brady-collier.com,Work,Opt-In,7
rodriguezsusan@gmail.com,Personal,Opt-Out,14
ana54@yahoo.com,Personal,Unkown,1
shawnmiranda@richard-caldwell.net,Home,Unkown,7
kellyandrea@gmail.com,Personal,Opt-In,1
johnathan51@dorsey.org,Work,Opt-In,21
edward34@thomas.biz,Work,Opt-In,30
johnjennings@example.net,Other,Unkown,14
tylerhill@example.com,Other,Opt-In,21
bgray@example.com,Unknown,Unkown,14
martinjulie@thompson.org,Home,Opt-Out,14
tmelendez@hotmail.com,Personal,Opt-In,1
hunterjames@moore.com,Work,Opt-Out,30
aschaefer@example.org,Unknown,Unkown,14
wrightrenee@example.com,Other,Opt-In,14
mtorres@valdez.com,Work,Opt-Out,30
wblair@example.org,Unknown,Opt-In,21
kmorgan@gmail.com,Home,Opt-In,21
bgomez@example.net,Unknown,Opt-In,21
allenamy@example.com,Other,Opt-In,14
taylordenise@vasquez-torres.com,Work,Opt-In,14
sarah67@example.net,Other,Opt-In,21
kwilliams@example.org,Other,Opt-Out,14
howellguy@gonzalez.net,Home,Opt-In,1
urobles@example.com,Unknown,Opt-Out,14
ashley62@munoz.com,Work,Opt-Out,7
stephanieandrews@example.net,Unknown,Unkown,14
zacharyrosales@example.org,Unknown,Unkown,21
aarongarcia@example.com,Other,Unkown,14
castillowilliam@yahoo.com,Personal,Unkown,14
mcclurecassandra@example.org,Unknown,Opt-In,14
darnold@wright-stokes.com,Home,Opt-In,7
istewart@hotmail.com,Personal,Opt-In,14
zwilliams@yahoo.com,Personal,Unkown,21
michelle44@example.org,Unknown,Opt-In,14
kaitlynbailey@patterson.com,Work,Opt-In,7
eduardowest@howe.com,Home,Opt-In,14
arodriguez@yahoo.com,Home,Opt-In,21
acruz@chavez.com,Work,Opt-In,7
ftaylor@example.org,Other,Unkown,21
fmoon@tate-lewis.biz,Work,Opt-Out,21
bradshawmark@hotmail.com,Personal,Opt-In,21
moorechristina@example.org,Unknown,Opt-Out,14
allencarla@hotmail.com,Personal,Opt-Out,7
wwalker@pineda-smith.org,Home,Opt-In,21
alison50@example.org,Other,Opt-In,21
iperez@example.net,Unknown,Unkown,14
abowman@example.net,Other,Opt-Out,14
johnmartinez@example.com,Unknown,Opt-Out,21
sanchezjohn@yahoo.com,Home,Opt-Out,7
meghan73@hotmail.com,Home,Opt-In,7
frosario@example.com,Unknown,Opt-Out,14
myu@walker-ramirez.info,Work,Opt-Out,14
nicholas62@watson-murphy.org,Work,Opt-Out,14
gregorynicole@example.net,Unknown,Opt-Out,14
cruzjames@hotmail.com,Personal,Opt-In,1
reednatalie@example.net,Other,Opt-Out,21
vorr@example.net,Unknown,Opt-In,14
johnslisa@gmail.com,Personal,Opt-In,7
bryantamy@hotmail.com,Home,Unkown,1
uwatson@example.org,Unknown,Opt-Out,14
patricia74@arroyo.biz,Work,Opt-Out,21
bwhite@example.com,Other,Opt-In,21
thompsontimothy@chandler.com,Home,Unkown,21
kristenwilliams@yahoo.com,Personal,Opt-In,21
jackgibson@example.net,Unknown,Unkown,14
cynthia16@clark.biz,Work,Opt-In,14
jcase@sherman.com,Work,Opt-Out,7
connie69@example.com,Unknown,Opt-Out,14
robinsonjonathan@example.com,Other,Opt-Out,14
dale32@yahoo.com,Home,Unkown,21
maria55@example.org,Unknown,Opt-In,14
masondavid@stephens.com,Home,Unkown,21
patelmichael@ruiz-greene.com,Work,Opt-In,7
brian73@wyatt.info,Home,Unkown,1
nunezmitchell@lewis.com,Work,Opt-In,14
michael01@evans-lawson.org,Work,Opt-Out,14
econtreras@gmail.com,Home,Unkown,21
taylorlisa@example.net,Unknown,Opt-In,14
jordanholly@silva.net,Home,Opt-Out,21
laura46@example.net,Other,Opt-Out,14
zvance@example.com,Unknown,Opt-In,21
qdonaldson@yahoo.com,Personal,Opt-In,21
wperez@hotmail.com,Personal,Opt-In,1
hineserica@yahoo.com,Personal,Opt-Out,21
christina09@moreno.com,Work,Opt-Out,21
sheilajones@example.org,Unknown,Opt-In,21
judithstevens@example.net,Other,Opt-In,14
vcampbell@wallace.biz,Work,Opt-In,14
williamburke@example.com,Other,Opt-Out,21
jrodriguez@example.org,Unknown,Opt-In,21
churchjohn@marshall.org,Home,Unkown,7
thomasjeffrey@hotmail.com,Personal,Opt-In,14
kelseycole@example.com,Unknown,Opt-In,21
mcdonaldaustin@example.org,Other,Unkown,14
biancaperez@example.com,Other,Unkown,21
qpatel@gmail.com,Personal,Unkown,14
yhaney@watson-carroll.com,Home,Unkown,7
lindseykatherine@vega.org,Home,Opt-In,1
kyle71@hotmail.com,Personal,Opt-In,7
simmonsrachael@gmail.com,Home,Opt-Out,21
lorileon@example.net,Other,Opt-In,14
jameshatfield@yahoo.com,Personal,Opt-In,7
richardsonwendy@hotmail.com,Personal,Unkown,21
christina39@example.com,Other,Opt-Out,21
morrisdamon@example.com,Other,Opt-Out,14
brogers@smith.net,Work,Opt-Out,21
courtney92@mata.biz,Work,Opt-Out,7
jbuchanan@sullivan.com,Work,Opt-Out,30
matthew28@example.org,Unknown,Unkown,14
lesliedavis@johnson.com,Work,Opt-Out,7
bryanbrandon@moore.com,Home,Opt-In,21
mathisrobin@example.net,Other,Opt-In,14
richardnguyen@hotmail.com,Home,Opt-Out,1
richardbrown@wright.com,Home,Opt-Out,1
floresdavid@example.org,Other,Opt-Out,21
rpayne@hotmail.com,Personal,Opt-Out,14
icrawford@example.net,Unknown,Unkown,14
hfischer@lane.info,Home,Opt-Out,7
mwright@example.org,Unknown,Unkown,21
gibsonrobert@example.com,Unknown,Opt-Out,14
nhill@anderson.info,Work,Opt-In,7
romerotrevor@kim.com,Home,Unkown,14
rebeccagreen@anderson.info,Work,Opt-Out,14
walldana@wilson.com,Home,Unkown,1
qellis@example.com,Unknown,Unkown,21
dperkins@yahoo.com,Home,Opt-In,14
wyatt27@house.com,Work,Opt-In,21
joshua74@webb-holden.net,Work,Opt-In,7
michael48@thompson-williams.com,Work,Opt-In,14
jimeneztammy@chavez.org,Work,Opt-In,30
johnwilkerson@mora.com,Work,Opt-Out,30
hunttaylor@adams-edwards.com,Work,Opt-Out,21
cameron82@stevens-oneal.biz,Home,Unkown,1
xgarrett@brown-smith.net,Work,Opt-In,14
briangoodwin@gmail.com,Home,Opt-In,14
juliamcintyre@example.com,Other,Opt-In,21
wzhang@gmail.com,Personal,Opt-In,14
troyjones@yahoo.com,Personal,Unkown,1
ramseykimberly@yahoo.com,Home,Opt-Out,1
jenniferthompson@taylor.org,Home,Opt-In,7
kevin89@yahoo.com,Personal,Opt-In,1
bakerkristina@example.net,Unknown,Opt-In,21
pvazquez@gmail.com,Personal,Opt-Out,1
michelestephenson@example.net,Unknown,Unkown,14
ostone@cain-mendoza.com,Work,Opt-In,30
allison98@perry-bell.com,Home,Opt-In,21
karen75@example.net,Other,Opt-In,21
justin31@yahoo.com,Home,Unkown,21
moorevictoria@hernandez-williams.biz,Work,Opt-Out,7
thomasgutierrez@gmail.com,Personal,Opt-In,14
holly62@mcdonald.com,Home,Opt-In,1
arthur25@gmail.com,Home,Opt-In,21
davidsonmichael@yahoo.com,Personal,Opt-In,1
justin13@mccarty.info,Work,Opt-Out,21
kristenanderson@hotmail.com,Personal,Unkown,21
shawscott@mcgee.com,Work,Opt-In,14
staceythomas@example.net,Other,Opt-Out,21
savannahwalter@anthony-smith.com,Home,Unkown,1
qwashington@example.net,Other,Opt-In,14
enewton@example.com,Unknown,Opt-In,14
justin27@example.com,Unknown,Opt-Out,14
dale25@vazquez.net,Work,Opt-Out,30
melvin15@example.com,Unknown,Opt-Out,21
mcgeecheryl@thompson.info,Home,Opt-In,14
fredthomas@example.org,Unknown,Opt-Out,14
samantha37@example.com,Unknown,Opt-Out,14
nelsonjohn@jackson.com,Home,Opt-Out,21
noahlogan@vaughn.info,Home,Opt-Out,21
shawnwilliams@gmail.com,Home,Opt-Out,14
mary74@gmail.com,Personal,Opt-In,21
lisareid@hotmail.com,Home,Unkown,7
michael48@mathis.info,Work,Opt-In,14
hallkimberly@example.com,Unknown,Opt-Out,21
hernandezdavid@example.net,Unknown,Opt-In,14
scotttina@jones-harris.biz,Home,Unkown,1
hullmark@example.org,Unknown,Opt-Out,14
davisgregory@example.com,Unknown,Unkown,21
burnsapril@hotmail.com,Personal,Opt-In,21
brendankim@example.com,Unknown,Opt-Out,14
tlandry@yahoo.com,Personal,Unkown,21
sonyarivas@hotmail.com,Personal,Unkown,7
crystalroberts@hotmail.com,Home,Opt-In,21
denisemendoza@randall-fisher.biz,Work,Opt-In,14
earl33@mitchell-stevens.info,Work,Opt-Out,14
brandyschneider@gmail.com,Personal,Opt-In,21
lindsay26@gmail.com,Personal,Opt-In,21
hernandezglenn@gmail.com,Personal,Unkown,21
melissa98@example.org,Unknown,Opt-In,14
arnolderin@thomas.com,Home,Unkown,14
gregorymorgan@example.net,Unknown,Opt-Out,14
ljohnson@smith.com,Work,Opt-In,14
kenneth54@hotmail.com,Personal,Opt-In,1
uandrews@example.net,Unknown,Unkown,21
alanhernandez@williams-brown.info,Work,Opt-In,21
linda67@example.org,Unknown,Opt-In,21
gwebb@example.com,Other,Opt-In,14
mmckay@example.net,Unknown,Opt-In,14
rodneymendoza@example.org,Unknown,Opt-In,14
nicholassmith@example.net,Other,Unkown,21
gravesmanuel@morton.biz,Work,Opt-Out,7
curtiscardenas@example.net,Other,Opt-Out,14
melindabarnes@hotmail.com,Home,Opt-In,21
penajesse@collins.com,Home,Unkown,21
kristina70@example.net,Other,Unkown,14
xmccann@nielsen.com,Home,Opt-Out,7
unelson@example.net,Other,Unkown,14
timothynichols@hotmail.com,Home,Opt-Out,14
margaretrichards@example.net,Other,Opt-In,14
jonesjulia@example.net,Other,Opt-Out,21
kimberly18@example.com,Unknown,Opt-In,21
rickybowen@example.net,Unknown,Unkown,21
svelez@example.com,Unknown,Opt-In,14
kristacook@hotmail.com,Personal,Unkown,1
jessicawalton@ramirez.com,Work,Opt-In,7
nicholas66@example.com,Unknown,Opt-In,14
barryharris@example.com,Unknown,Unkown,14
adamnguyen@hotmail.com,Personal,Unkown,14
tiffany56@example.org,Unknown,Unkown,21
ramseynathan@example.net,Other,Opt-In,14
solisjonathan@nash.info,Home,Opt-In,14
susan41@example.com,Unknown,Opt-In,14
john24@yahoo.com,Personal,Opt-In,14
danielstewart@miller.com,Home,Opt-Out,1
pparker@example.com,Unknown,Opt-In,14
ethomas@gmail.com,Home,Opt-In,7
hayleygonzalez@riley-lane.info,Home,Opt-Out,1
knightdebbie@example.net,Other,Opt-Out,14
elizabethsalas@blanchard.com,Work,Opt-Out,30
bennettdaniel@schmidt-ortiz.com,Home,Opt-Out,1
denise33@gmail.com,Personal,Opt-In,1
kimberlydavis@barnes.com,Work,Opt-Out,30
walkermark@hotmail.com,Personal,Opt-In,14
dunncynthia@yahoo.com,Home,Opt-Out,21
scott64@martin.com,Work,Opt-Out,21
kayla93@example.org,Other,Unkown,14
murraytyler@jackson.com,Work,Opt-Out,30
christopher00@yahoo.com,Personal,Unkown,1
jill80@example.org,Unknown,Opt-In,21
hernandeztroy@cruz.info,Work,Opt-In,7
gevans@gmail.com,Personal,Opt-Out,1
emily28@gmail.com,Personal,Opt-Out,14
stephenthomas@cochran.biz,Work,Opt-In,21
freynolds@example.net,Other,Opt-Out,14
hayeslisa@drake.net,Work,Opt-In,21
martincharles@duncan.net,Work,Opt-In,7
ztran@hotmail.com,Home,Unkown,1
thomasronald@example.net,Unknown,Unkown,14
bellkayla@example.org,Unknown,Opt-In,14
mccoyjason@yahoo.com,Personal,Unkown,7
jeffrey05@yahoo.com,Personal,Opt-In,1
smithjessica@gmail.com,Personal,Opt-In,1
kathrynandrews@yahoo.com,Personal,Opt-Out,14
jasonrichardson@hotmail.com,Personal,Opt-In,1
sandra64@hotmail.com,Personal,Opt-In,7
cfernandez@smith.com,Work,Opt-Out,21
melissa46@example.org,Unknown,Unkown,14
laura67@perkins.net,Home,Opt-In,14
dmills@example.org,Other,Opt-In,14
victoriacooper@example.net,Other,Opt-In,14
gherman@yahoo.com,Personal,Unkown,7
darrengallagher@cooper.com,Work,Opt-Out,7
pzamora@example.net,Other,Unkown,14
olsonsteven@example.net,Unknown,Opt-In,21
tsmith@gmail.com,Home,Unkown,7
otrevino@reyes.com,Work,Opt-Out,14
rickywerner@yahoo.com,Personal,Opt-In,14
vperry@example.org,Unknown,Opt-In,14
angela86@example.com,Unknown,Opt-In,21
emcmillan@gmail.com,Home,Opt-In,14
jenna53@example.org,Unknown,Unkown,21
cynthia33@moore.com,Work,Opt-In,7
gilbertkathy@rollins.com,Work,Opt-Out,30
robertslori@hotmail.com,Personal,Unkown,7
diaztheresa@gmail.com,Home,Opt-In,14
jbaker@example.org,Other,Opt-In,14
dedwards@montgomery-nash.net,Work,Opt-In,21
jeremy44@cole-clarke.com,Work,Opt-Out,7
kyle45@example.com,Unknown,Opt-In,21
cartersusan@rivera.org,Work,Opt-In,7
jfox@yahoo.com,Personal,Unkown,1
sandra95@hughes-smith.info,Home,Opt-Out,14
davidrojas@terry-small.info,Work,Opt-Out,30
hwood@example.org,Unknown,Opt-Out,21
sthomas@hotmail.com,Personal,Opt-Out,7
brian67@example.org,Unknown,Opt-In,14
lori41@bruce-ray.biz,Home,Opt-In,14
richard88@example.org,Unknown,Opt-Out,14
sonya15@hotmail.com,Personal,Opt-Out,21
marcperez@ruiz.org,Home,Opt-In,1
aaron41@bolton-edwards.org,Work,Opt-In,30
rhonda29@gmail.com,Personal,Opt-In,21
lisaclark@hotmail.com,Home,Opt-In,1
monicarogers@calderon.info,Home,Unkown,14
whitedavid@moody-mclean.com,Work,Opt-In,14
rmartin@gonzalez-foster.com,Work,Opt-In,7
daniel44@bridges-peterson.net,Work,Opt-In,14
robinsonalison@gmail.com,Home,Opt-In,7
ryannorman@yahoo.com,Personal,Opt-In,1
aaronanderson@johnson-bush.info,Home,Opt-In,1
graymark@hopkins-sanchez.net,Home,Opt-Out,21
kevin01@example.org,Unknown,Opt-In,21
jennifer14@example.net,Unknown,Unkown,14
sharoncase@example.net,Other,Opt-Out,21
fstokes@example.org,Other,Unkown,21
chrisschultz@hotmail.com,Personal,Unkown,7
pmoreno@hanson.com,Work,Opt-Out,21
hernandezcraig@yahoo.com,Personal,Opt-In,1
chadfrank@anderson-kelley.com,Work,Opt-Out,21
petersendavid@example.com,Unknown,Opt-In,21
jenniferschneider@example.org,Other,Unkown,21
ralph00@bowen.info,Home,Opt-Out,1
nicoletorres@gmail.com,Home,Opt-Out,7
parkergregory@sanders.org,Work,Opt-In,14
jasonmartinez@olsen.com,Work,Opt-In,7
blackabigail@gmail.com,Personal,Unkown,14
jbarton@example.org,Unknown,Unkown,21
dstone@yahoo.com,Home,Unkown,7
tsmith@example.org,Other,Opt-In,21
lesterdevon@yahoo.com,Home,Opt-Out,21
barkeranna@example.org,Other,Opt-In,14
jasonthomas@example.com,Other,Opt-In,14
mwilliams@rivera.com,Home,Unkown,21
sfrazier@hotmail.com,Personal,Opt-In,7
cassandrahunt@olsen-lawrence.org,Work,Opt-In,30
veronicagonzalez@example.com,Unknown,Unkown,21
coryphillips@hotmail.com,Personal,Opt-In,7
nathanielmcbride@example.com,Other,Opt-Out,14
greenerica@lopez-peterson.net,Home,Unkown,7
john73@hernandez-james.com,Home,Opt-In,1
ejohnston@example.org,Unknown,Opt-In,14
susan41@smith.com,Work,Opt-In,7
christopherwoods@yahoo.com,Home,Opt-In,1
janetgross@carson-mcpherson.com,Home,Opt-In,1
jameskaren@example.org,Other,Opt-Out,14
eric28@example.org,Other,Unkown,21
kevinroach@gmail.com,Personal,Opt-In,7
dunlapvanessa@example.org,Other,Opt-In,14
mhart@gay.biz,Work,Opt-In,30
uschaefer@example.com,Unknown,Opt-In,14
edwardross@warren.net,Work,Opt-In,21
hjames@mcguire-blevins.com,Work,Opt-In,14
donaldclarke@glenn.com,Home,Opt-In,21
bnichols@example.org,Unknown,Opt-In,14
lori21@swanson-calderon.com,Home,Opt-In,14
gcrawford@example.org,Unknown,Opt-Out,14
aramos@example.net,Unknown,Opt-In,14
sherry51@gmail.com,Personal,Unkown,14
harringtonjacob@wall.org,Work,Opt-Out,30
fpayne@example.com,Unknown,Opt-In,21
danielle59@example.com,Unknown,Unkown,14
andersonbrittney@example.net,Unknown,Unkown,14
belljoseph@klein.com,Home,Unkown,21
keithstokes@example.org,Unknown,Opt-In,14
edwin96@yahoo.com,Personal,Opt-Out,21
