customer_id,first_name,last_name,user_name,gender,ssn,birthdate,job,creditcard,ethnicity,married,income,education,source_id
6507,Kenneth,Anderson,anderneth659,M,403-36-5356,2003-10-08,Horticulturist amenity,3567683291271528|09/31|Discover,White,M,150000,MA,14
6508,Brian,Grant,grantrian919,M,127-83-2263,1915-09-01,Theatre director,4067464428492490|12/23|American Express,Other,M,400000,BA,26
6509,Bethany,Combs,combshany378,F,343-79-1013,2000-02-12,Optician dispensing,3549935215015834|10/30|American Express,Indian,M,300000,BA,14
6510,Brendan,Craig,craigndan882,M,892-14-9901,1977-11-25,Careers information officer,570759680640|12/30|VISA 16 digit,Indian,M,400000,HS,8
6511,Justin,Hogan,hoganstin540,M,782-02-1148,1978-06-13,Sales professional IT,344341804748310|10/25|VISA 13 digit,White,M,75000,HS,14
6512,Ronald,Pierce,piercnald405,M,358-04-7167,1920-02-03,Community education officer,4686563246216071431|03/29|VISA 16 digit,Black,D,225000,HS,21
6513,Lisa,Willis,willilisa230,U,577-58-3657,1998-12-04,Psychologist sport and exercise,6011775544566327|06/27|JCB 16 digit,Black,M,50000,BA,10
6514,Nancy,Woodard,woodaancy685,U,361-62-0389,1990-11-10,Leisure centre manager,30120188472526|07/22|JCB 16 digit,Other,M,100000,BA,33
6515,Alexandra,Morris,morrindra326,F,238-22-4473,2004-05-25,Scientist marine,4510869885221591|10/23|JCB 15 digit,Indian,M,200000,MA,37
6516,Lisa,Watson,watsolisa429,F,125-67-8046,2003-07-09,Higher education lecturer,676241371837|09/23|VISA 19 digit,Asian,M,275000,BA,22
6517,Joseph,Johnson,johnsseph713,M,431-87-7291,1961-03-28,Field seismologist,3590461322629845|08/30|JCB 16 digit,Other,M,175000,HS,22
6518,Chelsea,Jones,joneslsea054,F,681-84-7155,1967-03-24,Scientific laboratory technician,180051277381690|04/24|Maestro,Other,M,225000,HS,5
6519,Shelly,Villa,villaelly385,F,174-98-2119,2002-11-04,Speech and language therapist,4597796866950292|03/24|VISA 16 digit,Latino,M,350000,HS,17
6520,Matthew,Griffin,griffthew405,M,150-06-9114,2010-04-02,Engineer chemical,4493504630103211908|05/23|Diners Club,Asian,D,450000,BA,16
6521,Catherine,Wolfe,wolferine558,F,024-11-8208,2013-12-17,Librarian public,213107647404819|01/24|Diners Club,Other,M,500000,BA,5
6522,Diane,Pearson,pearsiane219,F,782-53-6660,1979-03-28,Acupuncturist,378696186065347|06/29|Discover,Asian,D,200000,DR,14
6523,Matthew,English,englithew848,M,701-93-9147,1934-05-18,Therapist nutritional,4419141580071636|09/27|Mastercard,Indian,S,500000,HS,18
6524,Michelle,Sherman,shermelle790,F,111-37-0707,1964-09-10,Production engineer,2717154186856683|09/23|VISA 16 digit,Asian,M,150000,BA,11
6525,Sarah,Miller,millearah237,F,460-61-2175,1977-07-23,Communications engineer,6584492141140004|06/23|American Express,Latino,M,900000,HS,3
6526,Darrell,Hines,hinesrell459,M,182-86-1717,1923-10-15,Commercial horticulturist,6011542835075008|10/28|JCB 16 digit,White,M,450000,HS,21
6527,Darrell,Hines,hinesrell459,M,182-86-1717,1923-10-15,Commercial horticulturist,6011542835075008|10/28|JCB 16 digit,White,M,450000,HS,21
6528,Daniel,Stanley,stanlniel430,M,393-46-2238,1945-10-04,Engineer civil (consulting),4113829435921|08/31|Diners Club,Black,D,500000,MA,8
6529,Daniel,Stanley,stanlniel430,M,393-46-2238,1945-10-04,Engineer civil (consulting),4113829435921|08/31|Diners Club,Black,D,500000,MA,8
6530,Jeffrey,Roman,romanfrey362,M,531-47-3699,1977-12-08,Plant breeder/geneticist,4951246077280758|07/28|JCB 16 digit,Indian,S,150000,AA,35
6531,Elizabeth,Macias,maciabeth390,U,827-62-1391,1987-12-22,Licensed conveyancer,2260650446653415|07/26|JCB 15 digit,White,M,450000,HS,41
6532,Elizabeth,Macias,maciabeth390,U,827-62-1391,1987-12-22,Licensed conveyancer,2260650446653415|07/26|JCB 15 digit,White,M,450000,HS,41
6533,Brett,Andrade,andrarett456,M,279-70-6788,1918-07-04,Bookseller,3507014355075972|01/29|Discover,White,D,250000,MA,26
6534,Melissa,Caldwell,caldwissa898,U,438-04-5717,1993-06-10,Public house manager,4640279406259|09/26|JCB 16 digit,Asian,D,500000,HS,29
6535,Melissa,Caldwell,caldwissa898,U,438-04-5717,1993-06-10,Public house manager,4640279406259|09/26|JCB 16 digit,Asian,D,500000,HS,29
6536,Ralph,Callahan,callaalph516,M,338-46-9886,1907-06-28,Scientist research (maths),6011844713832975|11/24|Maestro,Asian,D,25000,BA,38
6537,Nicole,Johnson,johnscole037,F,294-10-4204,1945-04-24,Customer service manager,30555876203735|03/27|Mastercard,Black,M,400000,DR,23
6538,Mikayla,Castillo,castiayla596,F,034-46-5446,1985-01-14,Radio broadcast assistant,4361619829225666962|09/31|VISA 16 digit,Other,M,100000,HS,13
6539,Ronald,Ali,alinald069,M,258-43-8749,2016-09-09,Field trials officer,6011674823805003|02/22|Discover,White,M,75000,HS,7
6540,Charles,Larsen,larserles376,M,143-43-3039,1907-01-11,Psychotherapist child,4349772789019|08/25|JCB 16 digit,White,S,35000,HS,3
6541,Kelly,Perez,perezelly732,F,807-92-5446,1948-11-11,Surveyor quantity,180073611081109|05/23|JCB 15 digit,Latino,D,325000,MA,26
6542,Andrew,Robbins,robbidrew885,M,660-44-1042,1983-09-23,Trade mark attorney,30213685437504|08/24|American Express,Black,M,900000,BA,31
6543,Robert,Dunlap,dunlabert567,M,614-98-7584,2016-12-10,Aeronautical engineer,4314974905541500479|12/26|JCB 15 digit,Latino,D,1000000,DR,3
6544,Robert,Dunlap,dunlabert567,M,614-98-7584,2016-12-10,Aeronautical engineer,4314974905541500479|12/26|JCB 15 digit,Latino,D,1000000,DR,3
6545,Melinda,Knapp,knappinda622,F,490-41-6251,1919-12-06,Health and safety inspector,4452003131927989|05/27|JCB 16 digit,Black,M,75000,MA,5
6546,James,Gilbert,gilbeames444,M,188-19-1085,2010-10-03,Horticultural consultant,30200419384219|11/28|Mastercard,White,M,35000,HS,41
6547,Lawrence,Huffman,huffmence742,M,392-57-2199,2014-11-27,Commercial art gallery manager,502092237499|03/24|Mastercard,White,D,400000,MA,31
6548,Ronald,Bates,batesnald576,M,848-02-0267,2011-06-25,Consulting civil engineer,180023016644266|12/23|Mastercard,Black,M,275000,MA,7
6549,John,Curtis,curtijohn521,M,717-51-5336,1956-04-09,Company secretary,4735943080702857417|06/22|JCB 15 digit,Asian,M,75000,HS,38
6550,William,Smith,smithliam301,M,738-03-5538,1979-12-21,Press sub,3530510429117055|07/30|VISA 19 digit,Indian,U,75000,MA,7
6551,William,Smith,smithliam301,M,738-03-5538,1979-12-21,Press sub,3530510429117055|07/30|VISA 19 digit,Indian,U,75000,MA,7
6552,Bradley,Alvarado,alvardley892,M,232-28-8833,1967-03-08,Clinical research associate,4102610733297|05/25|American Express,Other,M,1000000,HS,36
6553,Bradley,Alvarado,alvardley892,M,232-28-8833,1967-03-08,Clinical research associate,4102610733297|05/25|American Express,Other,M,1000000,HS,36
6554,Emily,Todd,toddmily260,F,402-12-1248,1925-01-09,Teaching laboratory technician,180040244638324|01/30|JCB 16 digit,Asian,M,35000,BA,37
6555,Eric,Harvey,harveeric338,M,139-06-7277,1991-01-29,Surveyor building control,213160497265582|12/23|JCB 15 digit,Black,M,400000,MA,44
6556,Thomas,Osborne,osboromas754,M,522-48-5780,1950-04-13,Archaeologist,4588531330108998799|07/29|Maestro,Black,M,325000,AA,38
6557,Leslie,Stevens,steveslie603,F,558-53-4463,1949-09-22,Armed forces operational officer,2714561329198364|06/24|JCB 16 digit,White,M,400000,MA,23
6558,Daniel,Lowe,loweniel400,U,829-16-9567,2004-06-25,Surgeon,572124373919|05/25|Diners Club,Black,M,150000,HS,26
6559,Emily,Stewart,stewamily834,F,221-90-0354,1999-04-26,Tourist information centre manager,4747980703899792|10/28|American Express,White,M,250000,HS,30
6560,Traci,Malone,malonraci857,F,782-56-5350,1954-04-08,Exhibition designer,3525396685220685|12/22|JCB 16 digit,Asian,M,200000,HS,43
6561,Nicholas,Martin,martiolas447,M,514-42-1348,1926-10-27,Nurse adult,3517376050092471|12/29|Diners Club,Indian,M,25000,MA,44
6562,Jacob,Ruiz,ruizacob811,M,566-27-5994,1933-10-10,Musician,4097089846235132|09/29|JCB 15 digit,Other,D,200000,HS,41
6563,Joshua,Jackson,jacksshua386,M,693-54-5846,1962-04-03,Textile designer,377945783816763|07/23|VISA 16 digit,Latino,D,100000,BA,36
6564,Mark,Armstrong,armstmark165,M,269-88-6192,1958-05-07,Gaffer,4836975163142487|06/27|VISA 13 digit,Black,M,1000000,MA,7
6565,Daniel,Schwartz,schwaniel956,M,155-49-9046,1957-02-22,English as a foreign language teacher,4340185884511460|11/29|Mastercard,Other,M,150000,BA,16
6566,Daniel,Schwartz,schwaniel956,M,155-49-9046,1957-02-22,English as a foreign language teacher,4340185884511460|11/29|Mastercard,Other,M,150000,BA,16
6567,Natalie,Rodriguez,rodrialie773,F,279-79-9663,1942-04-19,Scientist research (medical),2407332174271462|01/23|VISA 13 digit,Black,U,125000,HS,1
6568,Peter,Gilbert,gilbeeter541,M,760-94-5462,1985-02-19,Engineer site,4346064360688981|02/23|Mastercard,Other,M,75000,DR,18
6569,Peter,Gilbert,gilbeeter541,M,760-94-5462,1985-02-19,Engineer site,4346064360688981|02/23|Mastercard,Other,M,75000,DR,18
6570,Stacey,Nelson,nelsoacey931,F,230-31-5309,1984-07-07,Meteorologist,4260845405907|03/24|Diners Club,Black,M,500000,BA,42
6571,Mary,Krause,krausmary782,F,728-72-4756,1976-06-21,Adult nurse,3572559787512646|07/27|VISA 19 digit,Black,M,300000,AA,26
6572,Mary,Krause,krausmary782,F,728-72-4756,1976-06-21,Adult nurse,3572559787512646|07/27|VISA 19 digit,Black,M,300000,AA,26
6573,Travis,Frye,fryeavis201,M,170-40-2408,1973-07-24,Comptroller,4554582070688|04/27|VISA 13 digit,Latino,D,250000,AA,9
6574,James,Bridges,bridgames058,M,329-48-4725,2014-01-21,Producer television/film/video,5491142651944949|09/28|JCB 16 digit,Other,M,150000,HS,10
6575,Laura,Kelly,kellyaura359,F,560-64-2426,2012-06-11,Chief Operating Officer,3592535588006927|07/22|VISA 16 digit,Black,S,500000,HS,22
6576,Amy,Gonzalez,gonzaamy444,F,778-45-8973,1945-12-21,Buyer industrial,30471075450137|12/22|Diners Club,Latino,M,275000,BA,42
6577,Bryan,Parks,parksryan246,M,169-53-9527,1959-06-12,Scientist water quality,30409838877303|05/27|VISA 16 digit,Other,M,50000,HS,42
6578,Dalton,Osborne,osborlton714,M,135-15-6180,1930-10-22,Psychologist educational,630485143485|09/28|VISA 16 digit,Black,M,200000,DR,9
6579,Jennifer,Mendez,mendeifer862,F,001-97-8255,2016-04-17,Horticultural therapist,2277666762708592|01/30|Mastercard,Indian,S,325000,DR,23
6580,Jordan,Garcia,garcirdan299,M,668-92-7255,1931-07-25,Mudlogger,213192403457391|09/26|VISA 16 digit,Other,M,225000,MA,40
6581,Jason,Torres,torreason482,M,270-47-2353,1965-09-09,Water engineer,2701057684314048|06/24|Discover,Indian,D,35000,BA,16
6582,Linda,Johnston,johnsinda867,U,225-35-5796,1980-01-10,Geographical information systems officer,213116153640971|05/25|Diners Club,Other,M,500000,BA,43
6583,Shannon,Chavez,chavennon273,M,049-53-7209,1967-03-26,Journalist broadcasting,4979357742625620|10/24|JCB 16 digit,Latino,M,35000,HS,8
6584,Paul,Matthews,matthpaul015,M,253-49-3364,2014-08-12,Surveyor building,3517742361080804|02/31|JCB 16 digit,Other,M,175000,MA,12
6585,Jennifer,Hernandez,hernaifer057,F,854-48-3798,1958-04-29,Multimedia specialist,4893720457154377639|04/28|American Express,White,D,1000000,BA,23
6586,Harry,Perez,perezarry432,M,364-49-0792,1948-08-29,Teacher secondary school,4110711918987059|02/23|VISA 16 digit,White,M,325000,BA,35
6587,Chelsea,Martin,martilsea911,F,004-59-9799,1906-02-01,Computer games developer,6011885923928020|05/29|JCB 16 digit,Other,D,175000,BA,23
6588,Brian,Hernandez,hernarian735,M,043-66-8773,1946-09-07,Warden/ranger,378665478838042|11/24|Mastercard,Other,D,350000,HS,11
6589,Johnny,Green,greenhnny647,M,679-20-8459,1940-06-24,Copywriter advertising,2288389774560821|05/25|VISA 16 digit,Asian,M,450000,BA,10
6590,Shannon,Thornton,thornnnon169,F,755-13-8369,1995-03-25,Technical sales engineer,3581385876859352|05/24|JCB 16 digit,White,S,275000,MA,34
6591,Jeremiah,Fox,foxmiah077,M,222-05-5853,2014-09-18,Passenger transport manager,3583783148637119|08/22|Mastercard,Latino,M,450000,MA,44
6592,Suzanne,George,georganne591,F,151-56-1658,1980-04-22,Teacher early years/pre,4746255848672169|05/27|JCB 15 digit,Indian,D,325000,HS,27
6593,Jake,Lawson,lawsojake956,M,530-43-8081,2008-06-29,Air cabin crew,2284877662830003|03/25|VISA 13 digit,Black,M,900000,DR,21
6594,Charles,Hurley,hurlerles270,M,622-11-9631,1915-05-25,Archivist,588578985636|05/30|Discover,Other,M,25000,BA,31
6595,Charles,Hurley,hurlerles270,M,622-11-9631,1915-05-25,Archivist,588578985636|05/30|Discover,Other,M,25000,BA,31
6596,Marcus,Hill,hillrcus218,M,180-03-2554,1933-05-14,Communications engineer,4587005545160394|10/23|JCB 16 digit,Other,S,250000,DR,32
6597,Alexandra,Hicks,hicksndra386,F,254-86-1174,1981-07-20,Community development worker,213114350934149|07/31|VISA 13 digit,Other,M,175000,HS,5
6598,Dean,Austin,austidean569,M,308-42-0340,1910-10-07,Museum/gallery conservator,3570699176592536|10/23|Diners Club,White,S,450000,MA,39
6599,Jessica,Rollins,rollisica675,F,866-68-2160,1934-06-01,Surveyor quantity,4093208185548182708|08/23|Discover,Other,M,400000,HS,37
6600,Christopher,Robinson,robinpher627,M,053-87-0889,2005-07-18,Data processing manager,630490156761|03/31|VISA 19 digit,Asian,M,275000,DR,4
6601,Alexander,Wise,wisender285,M,376-08-4011,1924-02-08,Banker,6572774681758509|08/23|VISA 13 digit,Other,M,1000000,MA,7
6602,Melinda,Rogers,rogerinda337,F,019-55-3346,1992-08-29,Further education lecturer,4811108203982048|07/30|JCB 15 digit,White,D,150000,BA,15
6603,Shawn,Thompson,thomphawn105,M,482-82-2800,2015-09-10,Telecommunications researcher,4317500903988|01/30|Diners Club,Indian,M,600000,MA,21
6604,Kevin,Harris,harrievin286,M,352-07-9510,1958-08-06,Newspaper journalist,30572510706395|01/31|VISA 16 digit,Black,M,125000,AA,28
6605,Ashley,Reyes,reyeshley957,F,582-08-1021,1978-11-09,Surveyor commercial/residential,2667495228492965|08/29|Diners Club,Latino,D,50000,AA,13
6606,Kara,Thompson,thompkara854,F,846-67-4415,1951-05-29,Scientist audiological,2447193274827054|09/25|Maestro,Black,D,100000,MA,20
6607,Tracy,Cooper,cooperacy136,F,288-23-2901,1972-01-20,Engineer maintenance,2274605745442674|02/25|Discover,Other,M,900000,HS,37
6608,Sharon,Pierce,piercaron039,F,348-18-1213,1993-02-25,Buyer industrial,3542881546983059|10/23|JCB 16 digit,Black,M,500000,HS,20
6609,Sharon,Pierce,piercaron039,F,348-18-1213,1993-02-25,Buyer industrial,3542881546983059|10/23|JCB 16 digit,Black,M,500000,HS,20
6610,Victor,Davis,davisctor175,M,242-44-2805,1968-10-28,Dispensing optician,2720453476307828|01/27|VISA 13 digit,White,M,550000,MA,30
6611,James,Crawford,crawfames627,M,364-46-7559,2005-02-19,Operations geologist,4419793326619648726|06/26|VISA 13 digit,Black,S,450000,AA,9
6612,Linda,Harding,hardiinda086,F,425-95-8028,1987-01-24,Food technologist,4962603181824|11/28|VISA 13 digit,White,M,550000,BA,10
6613,Linda,Harding,hardiinda086,F,425-95-8028,1987-01-24,Food technologist,4962603181824|11/28|VISA 13 digit,White,M,550000,BA,10
6614,Maria,Sanchez,sancharia305,U,013-49-2373,2009-09-10,Advice worker,3519983481107832|08/28|VISA 16 digit,Asian,M,35000,MA,26
6615,Tyler,Wood,woodyler285,M,665-30-5178,2012-04-06,Tourist information centre manager,4067579648479991|07/25|JCB 15 digit,Black,D,325000,BA,31
6616,Joseph,Sanchez,sanchseph920,M,477-08-8364,1907-10-12,Scientific laboratory technician,4073385405249290163|03/29|Maestro,Other,M,275000,BA,10
6617,Morgan,Brock,brockrgan316,F,647-46-3373,1912-06-21,Interpreter,4981368627682996|05/25|JCB 16 digit,Black,M,800000,BA,4
6618,William,Hester,hesteliam867,M,817-26-8499,2016-06-23,Mechanical engineer,3559175040678103|11/31|JCB 15 digit,Other,M,250000,HS,43
6619,Morgan,Guerra,guerrrgan494,F,580-10-8164,1911-08-03,Architect,3534248849163799|07/24|American Express,Other,D,350000,AA,7
6620,Alyssa,Price,priceyssa760,U,846-59-2461,1981-11-14,Education officer museum,6011383502411576|03/29|JCB 15 digit,Black,U,250000,BA,27
6621,Zachary,Skinner,skinnhary839,M,646-16-7798,1941-03-31,Prison officer,2513954822383968|11/31|JCB 15 digit,Other,M,35000,HS,9
6622,Cynthia,Watts,wattsthia084,F,435-17-0389,1940-09-16,Retail banker,4196689095893|12/28|Mastercard,Other,M,125000,DR,6
6623,Amy,Miller,milleamy674,F,127-73-9985,1973-08-08,Professor Emeritus,4422578984357986453|01/25|VISA 16 digit,Black,M,300000,BA,30
6624,Terry,Allen,allenerry163,M,067-99-2822,2019-06-24,Advertising account planner,6531307972757029|06/24|JCB 16 digit,Asian,M,75000,BA,3
6625,Terry,Allen,allenerry163,M,067-99-2822,2019-06-24,Advertising account planner,6531307972757029|06/24|JCB 16 digit,Asian,M,75000,BA,3
6626,Gina,Lindsey,lindsgina427,F,023-42-2539,1971-08-20,Magazine journalist,3536143667829407|01/26|JCB 16 digit,Indian,M,900000,BA,36
6627,Tammy,Simmons,simmoammy115,F,648-68-1681,2003-12-04,Immunologist,4348463647471945672|02/27|Maestro,Black,M,25000,AA,27
6628,Tammy,Simmons,simmoammy115,F,648-68-1681,2003-12-04,Immunologist,4348463647471945672|02/27|Maestro,Black,M,25000,AA,27
6629,Julie,Keller,kelleulie970,F,818-45-9062,1913-02-26,Politician's assistant,6585608296410764|06/25|American Express,Black,M,50000,HS,27
6630,Amanda,Barr,barranda237,F,003-15-1446,1930-09-27,Warden/ranger,4046514000546257161|03/29|Mastercard,Other,M,1000000,DR,34
6631,Mark,Woods,woodsmark480,M,509-43-6492,1922-02-14,Dietitian,3556547975789258|01/25|Diners Club,Other,M,900000,AA,22
6632,Amy,Boyd,boydamy315,F,747-36-1645,1947-06-08,Interpreter,213172718278096|07/26|Discover,Black,M,35000,BA,5
6633,Jeffrey,Sexton,sextofrey098,M,258-46-6846,1922-06-26,Designer exhibition/display,379489524033469|12/23|VISA 16 digit,Black,M,75000,HS,17
6634,Jeffrey,Sexton,sextofrey098,M,258-46-6846,1922-06-26,Designer exhibition/display,379489524033469|12/23|VISA 16 digit,Black,M,75000,HS,17
6635,Mark,Fields,fieldmark551,M,667-13-6088,1937-12-22,Software engineer,180006103212998|12/29|VISA 16 digit,Black,M,50000,HS,35
6636,Angela,Johnson,johnsgela419,F,332-99-2421,1981-04-30,Journalist newspaper,3528770270232528|12/29|JCB 16 digit,Asian,M,200000,MA,14
6637,Brittany,Fernandez,fernatany042,F,419-99-5031,1919-12-27,Social research officer government,373684565499886|03/31|Maestro,White,D,900000,MA,7
6638,Mark,Clarke,clarkmark487,M,841-24-8009,1930-08-13,Barrister,3547554922559612|10/30|JCB 16 digit,Other,M,125000,DR,4
6639,Johnny,Williamson,willihnny494,M,324-30-4281,1993-03-25,Psychotherapist,180097391058995|03/22|Discover,Indian,M,50000,HS,8
6640,Raymond,Bowen,bowenmond924,M,551-67-9278,1928-03-25,Naval architect,3534156363449371|04/25|VISA 13 digit,Indian,M,500000,BA,26
6641,Susan,Wilson,wilsousan884,U,179-74-4482,1986-07-25,Geographical information systems officer,3529219849594660|06/22|JCB 16 digit,Other,M,75000,BA,35
6642,Katherine,Thomas,thomarine768,F,511-38-0744,1951-01-03,Geophysical data processor,30212137048919|02/25|Mastercard,White,M,100000,BA,26
6643,Lori,Morris,morrilori108,F,190-39-9270,1983-04-19,Embryologist clinical,4180901405190383|12/29|Mastercard,Black,M,900000,BA,16
6644,Robert,Padilla,padilbert600,M,145-69-5324,1933-01-28,Housing manager/officer,639013400093|02/26|Discover,Other,M,1000000,DR,35
6645,Michael,Silva,silvahael714,M,729-70-4333,1906-05-18,Television production assistant,180026049354894|08/26|VISA 13 digit,Indian,M,400000,HS,15
6646,Devin,Johnson,johnsevin751,M,166-25-1872,2001-11-24,Hydrographic surveyor,213175823802213|03/26|VISA 13 digit,Other,M,25000,HS,17
6647,Jennifer,Torres,torreifer121,F,446-23-4628,1980-09-25,Programme researcher broadcasting/film/video,3522401209042186|03/28|VISA 16 digit,Other,S,125000,AA,30
6648,Larry,Lopez,lopezarry158,M,615-41-5053,1988-06-12,Amenity horticulturist,345771775009145|07/25|VISA 19 digit,Black,M,300000,HS,23
6649,Larry,Collins,colliarry092,M,895-39-8371,1944-01-04,Agricultural consultant,4054309290289|08/29|VISA 16 digit,Black,D,100000,AA,12
6650,Jack,Valenzuela,valenjack967,M,038-78-6066,1952-01-07,Dispensing optician,4721447280249551|08/31|Maestro,Other,M,35000,HS,38
6651,Mario,Robbins,robbiario843,M,006-94-9109,1933-09-26,Development worker international aid,4826195497897308|07/23|Mastercard,White,M,225000,BA,17
6652,Mario,Robbins,robbiario843,M,006-94-9109,1933-09-26,Development worker international aid,4826195497897308|07/23|Mastercard,White,M,225000,BA,17
6653,Christopher,Calderon,caldepher776,M,193-90-1081,1922-04-24,Sports administrator,4662220653987|04/30|American Express,Asian,M,50000,BA,19
